,Source,State,Year,Species,Latitude,Longitude,public_positional_accuracy
1863,The Lost Ladybugs,Wyoming,2008,Coccinella transversoguttata,41.6663692,-105.69111,0.0
1864,The Lost Ladybugs,Wyoming,2008,Coccinella transversoguttata,44.4469399,-110.36401,0.0
1865,Bugguide.net,Colorado,2018,Coccinella transversoguttata,40.560035,-108.135333,0.0
1866,The Lost Ladybugs,Idaho,2008,Coccinella transversoguttata,43.8204843,-112.4388,0.0
1867,"University of Guelph, Centre for Biodiversity Genomics",British Columbia,2013,Coccinella transversoguttata,50.65999984741211,-120.5,0.0
1868,The Lost Ladybugs,Montana,2012,Coccinella transversoguttata,46.13015,-112.9737,0.0
1869,I-naturalist,Colorado,2021,Coccinella transversoguttata,39.5465133333,-105.0201195,4.0
1870,The Lost Ladybugs,Wyoming,2014,Coccinella transversoguttata,42.59836,-108.34352,0.0
1871,I-naturalist,Montana,2021,Coccinella transversoguttata,44.834255,-113.0566028333,33.0
1872,I-naturalist,Wyoming,2020,Coccinella transversoguttata,43.77840833,-110.72754667,10.0
1873,I-naturalist,Montana,2018,Coccinella transversoguttata,45.228675,-111.2527,65.0
1874,The Lost Ladybugs,New Mexico,2013,Coccinella transversoguttata,35.56,-106.13,0.0
1875,I-naturalist,Idaho,2020,Coccinella transversoguttata,43.1176016573,-116.5531589651,5.0
1876,I-naturalist,Alberta,2020,Coccinella transversoguttata,50.66005833,-114.32323333,6.0
1877,I-naturalist,Idaho,2020,Coccinella transversoguttata,43.1176314131,-116.5531973542,5.0
1878,Bugguide.net,Utah,2014,Coccinella transversoguttata,39.390116,-111.598818,0.0
1879,I-naturalist,Colorado,2017,Coccinella transversoguttata,40.0684822192,-105.0280952454,916.0
1880,I-naturalist,Florida,2020,Coccinella transversoguttata,29.6243333333,-81.2117527778,4.0
1881,Centre for Biodiversity Genomics,British Columbia,2013,Coccinella transversoguttata,50.64,-120.51,0.0
1882,The Lost Ladybugs,Oregon,2015,Coccinella transversoguttata,42.5768203,-121.86376,0.0
1883,I-naturalist,British Columbia,2020,Coccinella transversoguttata,50.5681638889,-121.3049694444,6.0
1884,I-naturalist,British Columbia,2020,Coccinella transversoguttata,50.5747833333,-121.3012083333,6.0
1885,"Ministry of Natural Resources or Smithsonian Institution, National Museum of Natural History",Utah,2014,Coccinella transversoguttata,40.45556,-109.52806,0.0
1886,I-naturalist,British Columbia,2020,Coccinella transversoguttata,50.6165666667,-120.852075,5.0
1887,I-naturalist,British Columbia,2021,Coccinella transversoguttata,52.1195273371,-122.1232744828,223.0
1888,I-naturalist,Alberta,2021,Coccinella transversoguttata,49.6538664921,-112.8746294975,52.0
1889,The Lost Ladybugs,Utah,2015,Coccinella transversoguttata,40.9831085,-111.88755,0.0
1890,I-naturalist,British Columbia,2020,Coccinella transversoguttata,50.567989,-121.30475,0.0
1891,I-naturalist,British Columbia,2020,Coccinella transversoguttata,50.574687,-121.30118,0.0
1892,I-naturalist,Nevada,2020,Coccinella transversoguttata,38.257195,-118.837595,0.0
1893,I-naturalist,Idaho,2020,Coccinella transversoguttata,44.3920027778,-111.4008472222,0.0
1894,The Lost Ladybugs,Idaho,2011,Coccinella transversoguttata,43.6365693,-113.30028,0.0
1895,I-naturalist,Idaho,2017,Coccinella transversoguttata,44.4754628055,-114.2110473521,75.0
1896,The Lost Ladybugs,Oregon,2018,Coccinella transversoguttata,42.1890716,-120.34597,0.0
1897,The Lost Ladybugs,Colorado,2013,Coccinella transversoguttata,38.9268302,-105.00511,0.0
1898,I-naturalist,Colorado,2020,Coccinella transversoguttata,39.7315863892,-105.1916631254,208.0
1899,The Lost Ladybugs,Montana,2013,Coccinella transversoguttata,46.5897598,-112.0212,0.0
1900,I-naturalist,Colorado,2020,Coccinella transversoguttata,40.39558833,-105.71208833,12.0
1901,I-naturalist,British Columbia,2020,Coccinella transversoguttata,51.792782,-122.471306,0.0
1902,I-naturalist,Colorado,2020,Coccinella transversoguttata,40.4849324786,-106.835650727,22.0
1903,Bugguide.net,Wyoming,2018,Coccinella transversoguttata,43.098213,-108.681116,0.0
1904,I-naturalist,Colorado,2020,Coccinella transversoguttata,40.411397406,-106.6183655709,467.0
1905,I-naturalist,Colorado,2020,Coccinella transversoguttata,40.0710239774,-105.242314227,5.0
1906,The Lost Ladybugs,Idaho,2014,Coccinella transversoguttata,43.611,-116.39222,0.0
1907,I-naturalist,Washington,2020,Coccinella transversoguttata,46.0650863647,-118.8734588623,0.0
1908,The Lost Ladybugs,Montana,2013,Coccinella transversoguttata,46.9551696,-112.67513,0.0
1909,I-naturalist,Idaho,2018,Coccinella transversoguttata,43.23723,-116.3753783333,0.0
1910,I-naturalist,Idaho,2018,Coccinella transversoguttata,43.329925,-116.412405,382.0
1911,I-naturalist,Washington,2020,Coccinella transversoguttata,48.4716666667,-121.0613888889,0.0
1912,I-naturalist,Washington,2020,Coccinella transversoguttata,46.0269787982,-118.9360591024,10.0
1913,I-naturalist,Idaho,2018,Coccinella transversoguttata,43.2371083333,-116.3752583333,0.0
1914,I-naturalist,Colorado,2017,Coccinella transversoguttata,40.0122972222,-105.6832416667,10.0
1915,I-naturalist,Idaho,2017,Coccinella transversoguttata,42.7661849605,-112.4370187149,5.0
1916,I-naturalist,Idaho,2017,Coccinella transversoguttata,44.4116352659,-114.4005489349,94.0
1917,The Lost Ladybugs,Utah,2015,Coccinella transversoguttata,41.1725883,-112.02601,0.0
1918,The Lost Ladybugs,Wyoming,2010,Coccinella transversoguttata,43.4799291,-110.76242,0.0
1919,I-naturalist,Colorado,2017,Coccinella transversoguttata,40.8661462389,-109.0250587463,1000.0
1920,I-naturalist,New Mexico,2021,Coccinella transversoguttata,35.7931435729,-105.8105725725,289.0
1921,The Lost Ladybugs,Colorado,2011,Coccinella transversoguttata,38.7334177,-105.28192,0.0
1922,Bugguide.net,California,2020,Coccinella transversoguttata,40.612365,-120.720234,0.0
1923,The Lost Ladybugs,Montana,2013,Coccinella transversoguttata,46.1304206,-112.95333,0.0
1924,The Lost Ladybugs,New Mexico,2013,Coccinella transversoguttata,36.4115982,-105.57424,0.0
1925,Bugguide.net,Wyoming,2017,Coccinella transversoguttata,44.568961,-108.999016,0.0
1926,Centre for Biodiversity Genomics,British Columbia,2013,Coccinella transversoguttata,50.65,-120.52,0.0
1927,Bugguide.net,Wyoming,2017,Coccinella transversoguttata,41.407675,-105.72644,0.0
1928,I-naturalist,Colorado,2020,Coccinella transversoguttata,38.305704,-107.967537,113.0
1929,I-naturalist,Colorado,2020,Coccinella transversoguttata,39.6142483483,-105.98526986,0.0
1930,I-naturalist,Colorado,2020,Coccinella transversoguttata,39.5700048517,-106.0039447033,0.0
1931,I-naturalist,Wyoming,2017,Coccinella transversoguttata,42.4585291892,-105.9451639652,29.0
1932,The Lost Ladybugs,Colorado,2011,Coccinella transversoguttata,38.682219,-104.7008,0.0
1933,The Lost Ladybugs,Colorado,2008,Coccinella transversoguttata,39.5500507,-105.78206,0.0
1934,I-naturalist,Wyoming,2017,Coccinella transversoguttata,44.5589216667,-110.3561633333,0.0
1935,The Lost Ladybugs,Colorado,2011,Coccinella transversoguttata,38.8338816,-104.82136,0.0
1936,I-naturalist,New Jersey,2020,Coccinella transversoguttata,39.1567501381,-74.6870642888,100.0
1937,I-naturalist,Wyoming,2017,Coccinella transversoguttata,44.6967861405,-110.953245163,122.0
1938,I-naturalist,Wyoming,2017,Coccinella transversoguttata,44.9334533426,-110.714635849,244.0
1939,"Ministry of Natural Resources or Smithsonian Institution, National Museum of Natural History",Idaho,2014,Coccinella transversoguttata,42.32222,-111.29694,0.0
1940,I-naturalist,Colorado,2017,Coccinella transversoguttata,40.3401096836,-105.5730440534,23.0
1941,I-naturalist,Colorado,2017,Coccinella transversoguttata,37.485609,-106.145748,6.0
1942,I-naturalist,Colorado,2017,Coccinella transversoguttata,40.341951816,-105.5752315523,253.0
1943,I-naturalist,Colorado,2017,Coccinella transversoguttata,38.8653533333,-106.91282,0.0
1944,The Lost Ladybugs,Montana,2015,Coccinella transversoguttata,46.5897598,-112.0212,0.0
1945,I-naturalist,British Columbia,2020,Coccinella transversoguttata,50.685302,-121.461487,0.0
1946,I-naturalist,Colorado,2017,Coccinella transversoguttata,39.0022298337,-107.0231608764,196.0
1947,I-naturalist,Maine,2020,Coccinella transversoguttata,43.33037538,-70.54415743,6.0
1948,I-naturalist,Montana,2020,Coccinella transversoguttata,45.4390289722,-105.408675,0.0
1949,I-naturalist,Montana,2020,Coccinella transversoguttata,44.7043217,-111.2111627,174.0
1950,I-naturalist,Montana,2020,Coccinella transversoguttata,45.0670539722,-112.2670909722,0.0
1951,I-naturalist,Colorado,2017,Coccinella transversoguttata,40.3402966775,-105.5710011721,15.0
1952,I-naturalist,Colorado,2020,Coccinella transversoguttata,39.4829883333,-106.0460583333,0.0
1953,I-naturalist,Montana,2020,Coccinella transversoguttata,45.1300159722,-112.738466,0.0
1954,I-naturalist,Colorado,2017,Coccinella transversoguttata,39.1920583333,-106.9375083333,0.0
1955,I-naturalist,Colorado,2017,Coccinella transversoguttata,37.703698,-106.506347,104.0
1956,I-naturalist,Colorado,2017,Coccinella transversoguttata,40.3402769845,-105.5725853519,5.0
1957,I-naturalist,Nevada,2020,Coccinella transversoguttata,38.59633667,-119.00118889,4.0
1958,I-naturalist,Nevada,2020,Coccinella transversoguttata,39.150424758,-117.479948178,5.0
1959,I-naturalist,Nevada,2020,Coccinella transversoguttata,38.9895583333,-117.300885,0.0
1960,I-naturalist,Colorado,2017,Coccinella transversoguttata,38.95857,-106.9895083333,0.0
1961,I-naturalist,British Columbia,2021,Coccinella transversoguttata,50.6422216667,-120.3672783333,4.0
1962,I-naturalist,Colorado,2017,Coccinella transversoguttata,39.0024847122,-107.0232087309,228.0
1963,I-naturalist,Montana,2020,Coccinella transversoguttata,45.12997,-112.7384669722,0.0
1964,I-naturalist,Colorado,2020,Coccinella transversoguttata,39.57586333,-106.0984945,6.0
1965,I-naturalist,Colorado,2020,Coccinella transversoguttata,38.7133783,-104.7169039,212.0
1966,I-naturalist,Colorado,2020,Coccinella transversoguttata,38.91103667,-106.96791167,4.0
1967,The Lost Ladybugs,Colorado,2009,Coccinella transversoguttata,38.9797141,-105.35749,0.0
1968,I-naturalist,Utah,2016,Coccinella transversoguttata,41.2950861035,-111.5626037401,5.0
1969,I-naturalist,Wyoming,2020,Coccinella transversoguttata,43.8988769722,-109.130582,0.0
1970,I-naturalist,Wyoming,2020,Coccinella transversoguttata,44.691295,-110.96347833,17.0
1971,I-naturalist,Wyoming,2020,Coccinella transversoguttata,44.74369974,-106.93832279,6.0
1972,The Lost Ladybugs,Colorado,2013,Coccinella transversoguttata,39.3829002,-105.43084,0.0
1973,I-naturalist,Wyoming,2020,Coccinella transversoguttata,41.585416,-109.25990246,5.0
1974,The Lost Ladybugs,Colorado,2013,Coccinella transversoguttata,39.7060012,-105.69583,0.0
1975,I-naturalist,Wyoming,2020,Coccinella transversoguttata,41.1944249844,-105.8129092474,31.0
1976,I-naturalist,Wyoming,2020,Coccinella transversoguttata,41.1420555,-106.03808617,10.0
1977,I-naturalist,Wyoming,2020,Coccinella transversoguttata,41.266401,-110.943015,0.0
1978,Bugguide.net,Colorado,2017,Coccinella transversoguttata,40.648682,-106.267136,0.0
1979,Bugguide.net,Colorado,2017,Coccinella transversoguttata,40.560035,-108.135333,0.0
1980,The Lost Ladybugs,Colorado,2013,Coccinella transversoguttata,38.4120483,-105.58232,0.0
1981,,British Columbia,2013,Coccinella transversoguttata,50.663,-120.504,0.0
1982,I-naturalist,British Columbia,2021,Coccinella transversoguttata,50.6163666667,-122.6807638889,0.0
1983,I-naturalist,British Columbia,2021,Coccinella transversoguttata,49.27755,-123.05265,18.0
1984,The Lost Ladybugs,Colorado,2015,Coccinella transversoguttata,37.2736701,-107.8793,0.0
1985,The Lost Ladybugs,Colorado,2015,Coccinella transversoguttata,37.176169,-108.15044,0.0
1986,The Lost Ladybugs,Colorado,2013,Coccinella transversoguttata,39.5332489,-107.7833,0.0
1987,The Lost Ladybugs,Colorado,2013,Coccinella transversoguttata,39.5460281,-107.32369,0.0
1988,The Lost Ladybugs,Colorado,2013,Coccinella transversoguttata,40.47031,-106.82893,0.0
1989,The Lost Ladybugs,Colorado,2013,Coccinella transversoguttata,38.9942398,-105.05494,0.0
1990,I-naturalist,Montana,2018,Coccinella transversoguttata,45.2285116667,-111.25367,5.0
1991,The Lost Ladybugs,Colorado,2010,Coccinella transversoguttata,40.3772059,-105.52166,0.0
1992,I-naturalist,Montana,2021,Coccinella transversoguttata,45.6531716667,-111.1195666667,4.0
1993,I-naturalist,Montana,2021,Coccinella transversoguttata,45.0329142104,-110.6814004599,24.0
1994,Bugguide.net,Colorado,2013,Coccinella transversoguttata,39.171091,-105.717199,0.0
1995,I-naturalist,Colorado,2013,Coccinella transversoguttata,38.5423297612,-106.9119689672,323.0
1996,I-naturalist,Saskatchewan,2020,Coccinella transversoguttata,49.3325116667,-107.8221666667,0.0
1997,I-naturalist,British Columbia,2020,Coccinella transversoguttata,50.7809,-121.0820833333,11.0
1998,I-naturalist,Montana,2021,Coccinella transversoguttata,46.489545,-112.20372,24.0
1999,Bugguide.net,Montana,2021,Coccinella transversoguttata,46.813873,-112.153933,0.0
2000,Bugguide.net,Washington,2009,Coccinella transversoguttata,48.495464,-118.523636,0.0
2001,The Lost Ladybugs,Oregon,2010,Coccinella transversoguttata,42.1887721,-120.34579,0.0
2002,Centre for Biodiversity Genomics,British Columbia,2013,Coccinella transversoguttata,50.66,-120.5,0.0
2003,I-naturalist,Montana,2021,Coccinella transversoguttata,45.18476735,-109.25360557,5.0
2004,I-naturalist,California,2021,Coccinella transversoguttata,40.3665863696,-120.6185388651,226.0
2005,I-naturalist,Montana,2021,Coccinella transversoguttata,45.6880942646,-111.0784020647,15.0
2006,The Lost Ladybugs,Oregon,2013,Coccinella transversoguttata,42.2238807,-121.78205,0.0
2007,The Lost Ladybugs,Colorado,2013,Coccinella transversoguttata,37.2736701,-107.8793,0.0
2008,The Lost Ladybugs,Colorado,2013,Coccinella transversoguttata,37.6786918,-106.35256,0.0
2009,The Lost Ladybugs,Colorado,2013,Coccinella transversoguttata,38.9336891,-105.01486,0.0
2010,I-naturalist,Montana,2021,Coccinella transversoguttata,44.8525116667,-113.0676945,5.0
2011,I-naturalist,Montana,2018,Coccinella transversoguttata,45.2288448,-111.251858,209.0
2012,The Lost Ladybugs,Idaho,2014,Coccinella transversoguttata,43.6437,-116.4191,0.0
2013,I-naturalist,British Columbia,2020,Coccinella transversoguttata,50.3690570409,-115.9052332895,4.0
2014,Bugguide.net,Colorado,2015,Coccinella transversoguttata,40.46176,-106.947912,0.0
2015,The Lost Ladybugs,Colorado,2013,Coccinella transversoguttata,38.5625,-104.441,0.0
2016,I-naturalist,British Columbia,2020,Coccinella transversoguttata,49.272,-124.193,0.0
2017,I-naturalist,Utah,2017,Coccinella transversoguttata,41.89247227,-111.41505782,9.0
2018,I-naturalist,Utah,2018,Coccinella transversoguttata,41.7198243624,-111.847769347,152.0
2019,Bugguide.net,Utah,2009,Coccinella transversoguttata,40.655802,-111.915566,0.0
2020,I-naturalist,Utah,2018,Coccinella transversoguttata,40.591976619,-111.6273288877,2.0
2021,I-naturalist,Colorado,2020,Coccinella transversoguttata,39.4818341662,-106.0483878284,20.0
2022,I-naturalist,Utah,2018,Coccinella transversoguttata,40.5457007805,-111.704027216,15.0
2023,I-naturalist,Colorado,2020,Coccinella transversoguttata,37.3683785,-105.001346,129.0
2024,I-naturalist,Colorado,2020,Coccinella transversoguttata,40.486755,-106.42598667,5.0
2025,Bugguide.net,Colorado,2011,Coccinella transversoguttata,40.534099,-105.213007,0.0
2026,I-naturalist,Colorado,2011,Coccinella transversoguttata,37.4034666667,-105.5389333333,0.0
2027,I-naturalist,Colorado,2020,Coccinella transversoguttata,40.9173262907,-106.2057311747,600.0
2028,I-naturalist,Colorado,2020,Coccinella transversoguttata,38.959205,-106.990425,22.0
2029,I-naturalist,Colorado,2020,Coccinella transversoguttata,39.4779916667,-106.0450666667,0.0
2030,I-naturalist,Colorado,2020,Coccinella transversoguttata,39.4778283333,-106.0439138333,0.0
2031,I-naturalist,Colorado,2020,Coccinella transversoguttata,39.5990593,-106.115207,597.0
2032,,British Columbia,2013,Coccinella transversoguttata,50.643,-120.517,0.0
2033,The Lost Ladybugs,Idaho,2014,Coccinella transversoguttata,43.3126,-114.0666,0.0
2034,I-naturalist,Alberta,2021,Coccinella transversoguttata,49.0877195,-114.0565333333,4.0
2035,I-naturalist,Washington,2020,Coccinella transversoguttata,46.0632286072,-118.8714523315,0.0
2036,The Lost Ladybugs,Colorado,2011,Coccinella transversoguttata,38.8334312,-104.8218,0.0
2037,The Lost Ladybugs,Colorado,2013,Coccinella transversoguttata,38.1362991,-105.44464,0.0
2038,I-naturalist,Wyoming,2020,Coccinella transversoguttata,44.9491360401,-110.3087927242,8.0
2039,I-naturalist,Wyoming,2020,Coccinella transversoguttata,42.6660891491,-106.5116716549,7.0
2040,I-naturalist,Wyoming,2020,Coccinella transversoguttata,42.6661125561,-106.5115992206,2.0
2041,I-naturalist,Wyoming,2020,Coccinella transversoguttata,44.5585717855,-110.327104324,31.0
2042,The Lost Ladybugs,Colorado,2013,Coccinella transversoguttata,38.6828804,-104.70068,0.0
2043,I-naturalist,Alberta,2020,Coccinella transversoguttata,51.1158195967,-114.2369616777,310.0
2044,The Lost Ladybugs,Colorado,2013,Coccinella transversoguttata,37.5751,-104.474,0.0
2045,The Lost Ladybugs,Colorado,2013,Coccinella transversoguttata,37.1677207,-104.50817,0.0
2046,The Lost Ladybugs,Colorado,2013,Coccinella transversoguttata,38.1360282,-105.46707,0.0
2047,,British Columbia,2013,Coccinella transversoguttata,50.658,-120.528,0.0
2048,I-naturalist,Nevada,2021,Coccinella transversoguttata,38.5710490539,-118.8259180548,122.0
2049,I-naturalist,British Columbia,2020,Coccinella transversoguttata,51.7923634254,-122.4492838958,61.0
2050,I-naturalist,Wyoming,2018,Coccinella transversoguttata,44.5250666667,-110.833205,5.0
2051,I-naturalist,Wyoming,2018,Coccinella transversoguttata,44.920149,-110.732525,47.0
2052,I-naturalist,Michigan,2020,Coccinella transversoguttata,44.9774316667,-85.6509633333,0.0
2053,I-naturalist,Nevada,2021,Coccinella transversoguttata,39.2588966667,-119.8815166667,5.0
2054,I-naturalist,British Columbia,2020,Coccinella transversoguttata,49.114753358,-121.9969658561,159.0
2055,I-naturalist,Michigan,2020,Coccinella transversoguttata,44.977605,-85.6508683333,0.0
2056,I-naturalist,British Columbia,2020,Coccinella transversoguttata,50.6490874423,-120.3942173882,5.0
2057,The Lost Ladybugs,Colorado,2013,Coccinella transversoguttata,38.7513999,-104.74391,0.0
2058,I-naturalist,Delaware,2021,Coccinella transversoguttata,39.2583978173,-75.4614922298,85.0
2059,I-naturalist,Wyoming,2017,Coccinella transversoguttata,44.5186283333,-109.0535055,0.0
